Epoch,ACC,AUC,AUPR,F1,LOSS,recall_1,recall_5,recall_10,recall_25,recall_50
28,0.9873046875,0.9996070621986205,0.9750479846449136,0.9873663751214772,0.15756170756753818,1.0,1.0,1.0,1.0,1.0
29,0.9892578125,0.9997024354513825,0.9788053949903661,0.9892891918208374,0.14850145003492798,1.0,1.0,1.0,1.0,1.0
30,0.98828125,0.9998397729353599,0.9769230769230769,0.9883268482490272,0.14809399281239166,1.0,1.0,1.0,1.0,1.0
31,0.9892578125,0.9998893670267961,0.9788053949903661,0.9892891918208374,0.1426531726642679,1.0,1.0,1.0,1.0,1.0
32,0.9892578125,0.9999313312580114,0.9788053949903661,0.9892891918208374,0.14094036640585728,1.0,1.0,1.0,1.0,1.0
33,0.9892578125,0.9999656656290057,0.9788053949903661,0.9892891918208374,0.14066849551363703,1.0,1.0,1.0,1.0,1.0
34,0.9921875,0.9999732954892266,0.9844961240310077,0.9921875,0.13919638279094215,1.0,1.0,1.0,1.0,1.0
35,0.9921875,0.9999732954892266,0.9844961240310077,0.9921875,0.13786612618832805,1.0,1.0,1.0,1.0,1.0
36,0.9931640625,0.9999732954892266,0.9864077669902913,0.9931573802541545,0.13613680811386075,1.0,1.0,1.0,1.0,1.0
37,0.9931640625,0.9999771104193371,0.9864077669902913,0.9931573802541545,0.1365637637504733,1.0,1.0,1.0,1.0,1.0
38,0.9931640625,0.9999847402795581,0.9864077669902913,0.9931573802541545,0.13248075367118872,1.0,1.0,1.0,1.0,1.0
39,0.9931640625,0.999992370139779,0.9864077669902913,0.9931573802541545,0.12721369714790853,1.0,1.0,1.0,1.0,1.0
40,0.994140625,0.999992370139779,0.9883268482490273,0.9941291585127202,0.12564152111644944,1.0,1.0,1.0,1.0,1.0
41,0.9931640625,0.999992370139779,0.9864077669902913,0.9931573802541545,0.12795745673020065,1.0,1.0,1.0,1.0,1.0
42,0.994140625,0.999992370139779,0.9883268482490273,0.9941291585127202,0.12395440169757421,1.0,1.0,1.0,1.0,1.0
43,0.994140625,0.9999961850698895,0.9883268482490273,0.9941291585127202,0.12000067508552092,1.0,1.0,1.0,1.0,1.0
44,0.9951171875,0.9999961850698895,0.9902534113060428,0.9951028403525954,0.11589056371212791,1.0,1.0,1.0,1.0,1.0
45,0.994140625,0.9999961850698895,0.9883268482490273,0.9941291585127202,0.11999292806012818,1.0,1.0,1.0,1.0,1.0
46,0.9951171875,0.9999961850698895,0.9902534113060428,0.9951028403525954,0.1153124114161983,1.0,1.0,1.0,1.0,1.0
47,0.9951171875,0.9999961850698895,0.9902534113060428,0.9951028403525954,0.11201979605903034,1.0,1.0,1.0,1.0,1.0
48,0.9951171875,0.9999961850698895,0.9902534113060428,0.9951028403525954,0.10858632529743772,1.0,1.0,1.0,1.0,1.0
49,0.9951171875,0.9999961850698895,0.9902534113060428,0.9951028403525954,0.11093205399401995,1.0,1.0,1.0,1.0,1.0
50,0.9951171875,0.9999961850698895,0.9902534113060428,0.9951028403525954,0.11542427889162354,1.0,1.0,1.0,1.0,1.0
51,0.9951171875,0.9999961850698895,0.9902534113060428,0.9951028403525954,0.11263905559781051,1.0,1.0,1.0,1.0,1.0
52,0.9951171875,0.9999961850698895,0.9902534113060428,0.9951028403525954,0.11495397672615582,1.0,1.0,1.0,1.0,1.0
53,0.9951171875,0.9999961850698895,0.9902534113060428,0.9951028403525954,0.11691045482530171,1.0,1.0,1.0,1.0,1.0
54,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11524490853480529,1.0,1.0,1.0,1.0,1.0
55,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11552156613788611,1.0,1.0,1.0,1.0,1.0
56,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11178156227833824,1.0,1.0,1.0,1.0,1.0
57,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10934890115368034,1.0,1.0,1.0,1.0,1.0
58,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11129667576506108,1.0,1.0,1.0,1.0,1.0
59,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11289310451365964,1.0,1.0,1.0,1.0,1.0
60,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11282363095824621,1.0,1.0,1.0,1.0,1.0
61,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11176838107985532,1.0,1.0,1.0,1.0,1.0
62,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11360743267505313,1.0,1.0,1.0,1.0,1.0
63,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11151867039006902,1.0,1.0,1.0,1.0,1.0
64,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10378721739698449,1.0,1.0,1.0,1.0,1.0
65,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10505002998979762,1.0,1.0,1.0,1.0,1.0
66,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10565853614571097,1.0,1.0,1.0,1.0,1.0
67,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.1082131321036286,1.0,1.0,1.0,1.0,1.0
68,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10835265942205297,1.0,1.0,1.0,1.0,1.0
69,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11129951722159603,1.0,1.0,1.0,1.0,1.0
70,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10977529839419731,1.0,1.0,1.0,1.0,1.0
71,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10669084424534958,1.0,1.0,1.0,1.0,1.0
72,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10992582512926674,1.0,1.0,1.0,1.0,1.0
73,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10921987712072223,1.0,1.0,1.0,1.0,1.0
74,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10908713245635226,1.0,1.0,1.0,1.0,1.0
75,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10795057937639285,1.0,1.0,1.0,1.0,1.0
76,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10426770830872556,1.0,1.0,1.0,1.0,1.0
77,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10621456031594789,1.0,1.0,1.0,1.0,1.0
78,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10790350714023589,1.0,1.0,1.0,1.0,1.0
79,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.10967965800591628,1.0,1.0,1.0,1.0,1.0
80,0.99609375,0.9999961850698895,0.9921875,0.996078431372549,0.11089826683200954,1.0,1.0,1.0,1.0,1.0
81,0.99609375,1.0,0.9921875,0.996078431372549,0.10986018714629608,1.0,1.0,1.0,1.0,1.0
82,0.99609375,1.0,0.9921875,0.996078431372549,0.11390793789496456,1.0,1.0,1.0,1.0,1.0
83,0.99609375,1.0,0.9921875,0.996078431372549,0.11150282955804869,1.0,1.0,1.0,1.0,1.0
84,0.99609375,1.0,0.9921875,0.996078431372549,0.10990377992811773,1.0,1.0,1.0,1.0,1.0
85,0.99609375,1.0,0.9921875,0.996078431372549,0.10987784859844396,1.0,1.0,1.0,1.0,1.0
86,0.99609375,1.0,0.9921875,0.996078431372549,0.11209428380789177,1.0,1.0,1.0,1.0,1.0
87,0.99609375,1.0,0.9921875,0.996078431372549,0.10898470235861168,1.0,1.0,1.0,1.0,1.0
88,0.99609375,1.0,0.9921875,0.996078431372549,0.11329472012448605,1.0,1.0,1.0,1.0,1.0
89,0.99609375,1.0,0.9921875,0.996078431372549,0.11326482849290187,1.0,1.0,1.0,1.0,1.0
90,0.99609375,1.0,0.9921875,0.996078431372549,0.11148872411786215,1.0,1.0,1.0,1.0,1.0
91,0.9951171875,1.0,0.9902534113060428,0.9951028403525954,0.11502568006380898,1.0,1.0,1.0,1.0,1.0
92,0.99609375,1.0,0.9921875,0.996078431372549,0.11149590276909294,1.0,1.0,1.0,1.0,1.0
93,0.99609375,1.0,0.9921875,0.996078431372549,0.1096701730375571,1.0,1.0,1.0,1.0,1.0
94,0.99609375,1.0,0.9921875,0.996078431372549,0.11015670742244765,1.0,1.0,1.0,1.0,1.0
95,0.99609375,1.0,0.9921875,0.996078431372549,0.109149780063035,1.0,1.0,1.0,1.0,1.0
96,0.99609375,1.0,0.9921875,0.996078431372549,0.10700922024852844,1.0,1.0,1.0,1.0,1.0
97,0.99609375,1.0,0.9921875,0.996078431372549,0.10611804525024127,1.0,1.0,1.0,1.0,1.0
98,0.99609375,1.0,0.9921875,0.996078431372549,0.10885273073154167,1.0,1.0,1.0,1.0,1.0
99,0.99609375,1.0,0.9921875,0.996078431372549,0.10720334943607668,1.0,1.0,1.0,1.0,1.0
100,0.99609375,1.0,0.9921875,0.996078431372549,0.10740768622372343,1.0,1.0,1.0,1.0,1.0
