ACC,AUC,Precision,Recall,AUPR,F1,LOSS
0.8017406962785114,0.9591458215939436,0.9845768266820898,0.6130852340936375,0.797086897222741,0.7556410446104904,0.42399358022206163
0.8091836734693878,0.9611118997418895,0.9838436971632538,0.6286914765906363,0.8041884084086388,0.7671574013037428,0.4132713402207426
0.814765906362545,0.9633474878546856,0.9848372781065089,0.6393757503001201,0.8099931984628171,0.7753675935361771,0.4062412578804798
0.8136854741896759,0.9656236083869321,0.9853268945022289,0.6368547418967587,0.8090827341337724,0.7736619512906519,0.40398537797943074
0.8202280912364946,0.9676227321660956,0.9854413102820746,0.6500600240096038,0.815565989817219,0.7833634719710669,0.39526245189413634
0.8388955582232893,0.9697237670578434,0.9850515463917526,0.6882352941176471,0.8338295936931474,0.8103180212014134,0.3727386166943874
0.8331932773109244,0.9713364097139456,0.986673680519025,0.6755102040816326,0.8287530372485659,0.8019667925603933,0.37738226761397603
0.8543217286914766,0.9731580987737232,0.9858436213991769,0.7189675870348139,0.849305816153622,0.8315168344324887,0.34916485343825115
0.8551020408163266,0.9745284043989745,0.9861932938856016,0.7202881152460985,0.8501992512981524,0.832523935063133,0.35030367554914227
0.8515606242496999,0.9756660287164085,0.9884904086738949,0.7114045618247299,0.8475143051382354,0.8273647469458988,0.35442972859672534
0.8578631452581033,0.9768835433332997,0.9885283513602098,0.7241296518607443,0.8537578649945721,0.835920177383592,0.34140221676426563
0.864765906362545,0.9778546712802768,0.9879556768909588,0.7385354141656663,0.8603725479271522,0.8452290994023494,0.3308185116208459
0.8579231692677071,0.9787291411162305,0.99029764841309,0.7229291716686674,0.8544504728383707,0.8357504683922005,0.3406076502062407
0.863265306122449,0.9798512442191764,0.9905966277561609,0.7334933973589436,0.8598493872257074,0.8428748792936956,0.33270576461594936
0.8822328931572629,0.9808460575106394,0.9893944051644635,0.7727490996398559,0.8781790859596221,0.8677541116203829,0.3028796646116656
0.8846338535414165,0.981390143092051,0.9896088019559902,0.7774309723889555,0.880637046994837,0.8707812289901843,0.3003815629659696
0.8924969987995198,0.9824898362706427,0.9887875616684109,0.7939975990396159,0.8880961504051463,0.8807510486716825,0.2868429319440283
0.8878151260504201,0.9832693341442219,0.9908828445524996,0.7828331332533013,0.8842793552613266,0.8746562940111328,0.29456915435840886
0.8880552220888356,0.9839907679758577,0.9911867497340829,0.7830732292917166,0.8846351942995706,0.8749245523439072,0.292582348623476
0.8965186074429772,0.9847144716229828,0.9916641857695743,0.7997599039615846,0.8932133019924254,0.8854332801701222,0.2801149935523981
0.9023409363745498,0.9854446604572202,0.9910622710622711,0.8120048019207683,0.8987449221446822,0.8926426921807985,0.26746325886290967
0.9013205282112845,0.9860539077575808,0.9923416789396171,0.8088835534213685,0.89824708675812,0.8912698412698412,0.2699552181150288
0.9093637454981993,0.9865885682003894,0.9920634920634921,0.8253301320528211,0.9061148268831343,0.901048492791612,0.2567380136945455
0.9141056422569027,0.987237238232628,0.9918722372736347,0.8350540216086435,0.9107398898529896,0.906732711985922,0.24637585202760834
0.9065426170468187,0.9878342285293468,0.9931556720547546,0.8187274909963985,0.9037601060520319,0.8975455682042508,0.25869422078202226
0.924969987995198,0.9884062868845017,0.9919399666481379,0.8569027611044417,0.9215447157184163,0.919489887929924,0.2268944619165757
0.9186674669867947,0.9888644437366785,0.9932117098005939,0.8430972388955582,0.915825430723838,0.91201870008441,0.23618197870988059
0.9243097238895558,0.9894637470834673,0.9933007676203768,0.8543817527010804,0.9214671744482859,0.9186189093255888,0.22675644571775244
0.915906362545018,0.989950172145689,0.9941520467836257,0.8367346938775511,0.9134741615944624,0.9086760967342415,0.2388717491420641
0.9269507803121249,0.9904282241107727,0.9936155447605829,0.8594237695078031,0.9242249321657878,0.9216607660122305,0.22169947825721745
0.9270108043217287,0.9907207781071612,0.9933425797503468,0.8597839135654262,0.9241680139462165,0.9217503217503218,0.21754416856494238
0.9324129651860744,0.9912384473597363,0.9938305456539621,0.8702280912364946,0.929745213138724,0.9279313876088069,0.20742450197849766
0.9358343337334935,0.9916691142243211,0.9940127908558988,0.8769507803121248,0.9332249024252509,0.9318196313540403,0.20297308251670354
0.9430972388955582,0.9920024528418809,0.9931854623196151,0.8923169267707083,0.94007773606503,0.940053117490831,0.1837553474463683
0.942436974789916,0.9922743695317262,0.9927797833935018,0.8913565426170468,0.9392424839972089,0.9393383515718894,0.18613432697613727
0.9423169267707083,0.9926067858115635,0.9944973829016239,0.8895558223289316,0.9398830260865587,0.9391039858057159,0.18547643580793857
0.9474789915966386,0.9929431796728295,0.9939048628594144,0.9004801920768307,0.9447515457753262,0.9448888329029415,0.17433144203510884
0.9464585834333733,0.9932511395914907,0.9942849548112705,0.8980792316926771,0.9439070524541555,0.9437365964425383,0.17483822962243753
0.946218487394958,0.9935160378677281,0.9946766036731435,0.8972388955582233,0.9438430895381842,0.943448624084827,0.1730696950241348
0.949639855942377,0.993926982557729,0.994978194793181,0.9038415366146458,0.9473818521726121,0.947222746430144,0.16660352079839935
0.9475390156062425,0.994107645459144,0.9952178533475027,0.8993997599039616,0.9453988184008991,0.9448858620254761,0.1686135959949097
0.9515606242496999,0.9943930801612361,0.9949993420186867,0.9076830732292918,0.9493025240099988,0.9493376859815431,0.16072554701903868
0.9594237695078032,0.9946440929312902,0.9943167140273831,0.9241296518607443,0.9568127328430726,0.9579392732702837,0.14304330032275506
0.9555222088835534,0.9949022682302212,0.9954302128215172,0.9152460984393758,0.9534405693338832,0.9536556382512977,0.1496984137647583
0.9582833133253301,0.9951805980495438,0.9955861352719719,0.9206482593037215,0.9562605127731996,0.9566519054450195,0.1417553294377582
0.9630252100840336,0.9953937012980462,0.9949948665297741,0.9307322929171669,0.9607077071074837,0.9617913410246868,0.13152713626022908
0.9669867947178872,0.9955675619587571,0.995036905064902,0.938655462184874,0.9646690949222652,0.966024215468248,0.1257144505256943
0.9681272509003601,0.9957614978764616,0.9951746031746032,0.9408163265306122,0.9658683511499838,0.9672323356988584,0.11932877857257061
0.9668067226890756,0.9959703209014699,0.9954134284622245,0.9379351740696279,0.9646656802611477,0.9658198899808393,0.12258295988399057
0.9687875150060024,0.9961004569895185,0.9956841838029957,0.941656662665066,0.9667643142557861,0.9679170779861797,0.11633782056522235
0.9686074429771909,0.9963011663248733,0.9960604905324691,0.9409363745498199,0.9667613595190268,0.967714056423236,0.11722102002323871
0.9729291716686674,0.9965559477092159,0.9955969304315008,0.9500600240096039,0.9708468316248375,0.9722955955525524,0.10640060490205921
0.9728091236494598,0.9966922375192573,0.9967208979694792,0.9487394957983193,0.971258734292052,0.972138507903315,0.10613618627516777
0.9750900360144058,0.9968525513446675,0.9962382445141066,0.9537815126050421,0.9733028634651353,0.9745476847592763,0.09847011245235952
0.9777911164465787,0.9969899796653354,0.9968789013732834,0.9585834333733494,0.9762998832491798,0.9773561811505508,0.0912823826449561
0.978031212484994,0.9971086153549055,0.9971285892634207,0.9588235294117647,0.9766585885290446,0.9776009791921664,0.09114173850400842
0.9786314525810325,0.9971843335173205,0.9968843469591226,0.960264105642257,0.9771402030403388,0.9782316252904488,0.08931965903000429
0.9783313325330132,0.9972140068512398,0.997378604418924,0.9591836734693877,0.977077436891621,0.9779083287436509,0.0878053790426325
0.9803721488595438,0.9973158819350069,0.996772191185599,0.9638655462184874,0.9788215994032623,0.980042722001831,0.0826373579704632
0.9820528211284514,0.9974837474005208,0.9970293353137765,0.9669867947178872,0.9806208038358307,0.981778292400512,0.07759983817843966
0.9820528211284514,0.9975174703735035,0.9971524080723041,0.9668667466986794,0.980680131406283,0.9817760711891267,0.07602735773559899
0.9831932773109243,0.9975845127967153,0.9970363052605582,0.9692677070828332,0.9817612399368243,0.9829559289018749,0.07408513404465435
0.9841536614645858,0.9976394495373181,0.9972872996300863,0.9709483793517407,0.9828402976480357,0.9839416058394159,0.07320935416414368
0.9854741896758703,0.9976856240695557,0.9969279921356599,0.9739495798319328,0.983982809147252,0.9853048336167112,0.06661994361972279
0.9846338535414165,0.9977320147746974,0.9971674876847291,0.9720288115246098,0.9832611221828633,0.9844376899696049,0.06845073522457636
0.9842136854741896,0.9977654206940879,0.9979014936427602,0.9704681872749099,0.9831975599769596,0.9839936705008825,0.07125518811714449
0.9856542617046818,0.9978081796944468,0.9975402779485918,0.9737094837935174,0.9844596872078065,0.9854808334852075,0.06680978244166494
0.9857142857142858,0.9978474655168189,0.9975405804230202,0.9738295318127251,0.9845197104911814,0.9855424614263152,0.06501401722853101
0.9865546218487395,0.9979191052171168,0.9976669941060904,0.975390156062425,0.9854194870482574,0.9864028165594271,0.06300962417003406
0.9874549819927971,0.997960466299365,0.9979153893316983,0.9769507803121249,0.9864388281370181,0.9873218077039733,0.060385305157884685
0.985234093637455,0.9979849803066484,0.9985199802664035,0.9719087635054021,0.9845159376034578,0.985034675751308,0.06747934609469326
0.9875750300120048,0.9980496520336827,0.9981601864344413,0.9769507803121249,0.986677982857561,0.9874416065036704,0.060031617679128686
0.987094837935174,0.9980916832519323,0.998158379373849,0.9759903961584634,0.9861977940347411,0.9869499241274658,0.059194597320180856
0.9862545018007203,0.99809753433186,0.998523076923077,0.9739495798319328,0.9855363413057532,0.986083257368581,0.06375260596735306
0.9876350540216087,0.9981392701138078,0.9984049079754601,0.9768307322929172,0.9868572312360526,0.9874999999999999,0.05984862608785348
0.9876950780312125,0.9981796656237525,0.9986498097459188,0.9767106842737094,0.9870365968898913,0.9875584147599684,0.0592874766645801
0.988655462184874,0.9982156512064609,0.9985303123086344,0.9787515006002401,0.9879372912667823,0.9885419824189149,0.05529074519903411
0.9881752701080432,0.9982226696200689,0.9985288709084222,0.9777911164465787,0.9874571012663985,0.9880511918481227,0.05496578163001686
0.9876350540216087,0.9982720002767013,0.9987721021611002,0.9764705882352941,0.9870362879926038,0.9874954473716158,0.05724504614474016
0.9885354141656663,0.998307438221387,0.9990190067443286,0.978031212484994,0.9880561642192132,0.9884137094328177,0.055663895757174585
