Epoch,ACC,AUC,AUPR,F1,LOSS,recall_1,recall_5,recall_10,recall_25,recall_50
20,0.7626953125,0.976103277787951,0.6765466139071256,0.8066825775656324,0.4746398878887703,1.0,1.0,1.0,1.0,1.0
21,0.787109375,0.9790026246719161,0.6998743090523992,0.8230519480519481,0.4547832501848461,1.0,1.0,1.0,1.0,1.0
22,0.8017578125,0.9803950741622414,0.7146605801360183,0.8331963845521774,0.4389142793879728,1.0,1.0,1.0,1.0,1.0
23,0.8193359375,0.9815052188243911,0.7332514807401403,0.8457047539616347,0.42632059062452754,1.0,1.0,1.0,1.0,1.0
24,0.8291015625,0.9826420679973142,0.7440044163971175,0.8528174936921783,0.41415460916323354,1.0,1.0,1.0,1.0,1.0
25,0.8369140625,0.9836797289873649,0.7530825944720536,0.8583545377438506,0.4040864833405067,1.0,1.0,1.0,1.0,1.0
26,0.849609375,0.9847326496978576,0.7679225383977933,0.8679245283018868,0.3907883260635572,1.0,1.0,1.0,1.0,1.0
27,0.8505859375,0.9853048892144296,0.7690883974745023,0.8686695278969957,0.38785215602911194,1.0,1.0,1.0,1.0,1.0
28,0.8623046875,0.9858122749191235,0.7833606816135629,0.8777103209019949,0.3765811000339454,1.0,1.0,1.0,1.0,1.0
29,0.849609375,0.9862738814624916,0.7676462117483894,0.8681506849315069,0.3817178249028075,1.0,1.0,1.0,1.0,1.0
30,0.8466796875,0.9867393029359702,0.7641771183128763,0.8659265584970111,0.3811991146503715,1.0,1.0,1.0,1.0,1.0
31,0.8544921875,0.9872772080815481,0.7734986518189878,0.8718830610490111,0.3759973948244806,1.0,1.0,1.0,1.0,1.0
32,0.853515625,0.9874717695171825,0.7723210266828308,0.8711340206185566,0.3769861701221089,1.0,1.0,1.0,1.0,1.0
33,0.84765625,0.9877426295550266,0.7653299892431072,0.8666666666666667,0.37837087503521616,1.0,1.0,1.0,1.0,1.0
34,0.8466796875,0.9880592687541965,0.7641771183128763,0.8659265584970111,0.37828315530259715,1.0,1.0,1.0,1.0,1.0
35,0.8447265625,0.9882996093511568,0.7618817782953939,0.8644501278772377,0.37906984222718165,1.0,1.0,1.0,1.0,1.0
36,0.84765625,0.9884865409265703,0.7653299892431072,0.8666666666666667,0.37596976723853004,1.0,1.0,1.0,1.0,1.0
37,0.8505859375,0.9885933589696637,0.768809595131164,0.8688946015424165,0.37233825814928423,1.0,1.0,1.0,1.0,1.0
38,0.86328125,0.9887078068729782,0.7842613434658467,0.878682842287695,0.36415078409027046,1.0,1.0,1.0,1.0,1.0
39,0.86328125,0.9887688457547459,0.7842613434658467,0.878682842287695,0.36320546304796153,1.0,1.0,1.0,1.0,1.0
40,0.8544921875,0.9889481474699384,0.7734986518189878,0.8718830610490111,0.3680084052557504,1.0,1.0,1.0,1.0,1.0
41,0.84375,0.9890206311420375,0.7607392779713769,0.8637137989778535,0.3760387183874627,1.0,1.0,1.0,1.0,1.0
