Epoch,ACC,AUC,Precision,Recall,AUPR,F1,LOSS
72,1.0,1.0,1.0,1.0,1.0,1.0,0.018450455281026734
73,1.0,1.0,1.0,1.0,1.0,1.0,0.018984819369734396
74,1.0,1.0,1.0,1.0,1.0,1.0,0.01863204715618849
75,1.0,1.0,1.0,1.0,1.0,1.0,0.018904966828358738
76,1.0,1.0,1.0,1.0,1.0,1.0,0.01894851606607517
77,1.0,1.0,1.0,1.0,1.0,1.0,0.018385224037274384
78,1.0,1.0,1.0,1.0,1.0,1.0,0.01945658847694176
79,1.0,1.0,1.0,1.0,1.0,1.0,0.01946459317082372
80,1.0,1.0,1.0,1.0,1.0,1.0,0.01854563371534823
81,1.0,1.0,1.0,1.0,1.0,1.0,0.018554793074827103
82,1.0,1.0,1.0,1.0,1.0,1.0,0.018464614585695927
83,1.0,1.0,1.0,1.0,1.0,1.0,0.018378458060738012
84,1.0,1.0,1.0,1.0,1.0,1.0,0.017118618186259482
85,1.0,1.0,1.0,1.0,1.0,1.0,0.017401928401795885
86,1.0,1.0,1.0,1.0,1.0,1.0,0.018092171679199964
87,1.0,1.0,1.0,1.0,1.0,1.0,0.018474987782383323
88,1.0,1.0,1.0,1.0,1.0,1.0,0.018444948875981027
89,1.0,1.0,1.0,1.0,1.0,1.0,0.018301875592214856
90,1.0,1.0,1.0,1.0,1.0,1.0,0.018763896447012485
91,1.0,1.0,1.0,1.0,1.0,1.0,0.019572979839722393
92,1.0,1.0,1.0,1.0,1.0,1.0,0.02013048373919446
93,1.0,1.0,1.0,1.0,1.0,1.0,0.01948224547584232
94,1.0,1.0,1.0,1.0,1.0,1.0,0.019104670826664005
95,1.0,1.0,1.0,1.0,1.0,1.0,0.018621808142711416
96,1.0,1.0,1.0,1.0,1.0,1.0,0.01947598526078309
97,1.0,1.0,1.0,1.0,1.0,1.0,0.019197129905364818
98,1.0,1.0,1.0,1.0,1.0,1.0,0.018117818378527772
99,1.0,1.0,1.0,1.0,1.0,1.0,0.01820811720574511
100,1.0,1.0,1.0,1.0,1.0,1.0,0.018372339605548405
