Epoch,ACC,AUC,Precision,Recall,AUPR,F1,LOSS
1,0.5654296875,0.6178164866019654,0.7114093959731543,0.20866141732283464,0.54102181786054,0.3226788432267884,0.6873709924984723
2,0.6064453125,0.6421366660562778,0.5981308411214953,0.6299212598425197,0.5603690829899183,0.613614573346117,0.686426633677911
3,0.5576171875,0.6713800128181652,0.5315005727376861,0.9133858267716536,0.5284338400596188,0.6719768283852281,0.6866100601037033
4,0.5302734375,0.7144181468595495,0.5140771637122002,0.9704724409448819,0.5135461574018007,0.6721199727334698,0.6848850115202367
5,0.517578125,0.7563385063785633,0.5070140280561122,0.9960629921259843,0.5069710348354188,0.6719787516600265,0.6832736718934029
6,0.5146484375,0.7944515656473173,0.5054726368159204,1.0,0.5054726368159204,0.6715135492399207,0.6807740045478567
7,0.5068359375,0.8187450405908564,0.5014807502467917,1.0,0.5014807502467917,0.6679815910585142,0.682763119781157
8,0.509765625,0.8416231764634072,0.502970297029703,1.0,0.502970297029703,0.6693017127799736,0.6838915419066325
9,0.5107421875,0.8628952267594456,0.5034687809712587,1.0,0.5034687809712587,0.6697429136453528,0.6833879748883191
10,0.517578125,0.8824391137154367,0.5069860279441117,1.0,0.5069860279441117,0.6728476821192052,0.679410014214227
11,0.53125,0.9028566196667277,0.5141700404858299,1.0,0.5141700404858299,0.679144385026738,0.6701611529570073
12,0.5458984375,0.9154287218458157,0.5220966084275437,1.0,0.5220966084275437,0.6860229574611748,0.6594866579689551
13,0.5751953125,0.9264481474699384,0.5387062566277837,1.0,0.5387062566277837,0.7002067539627843,0.6430662054917775
14,0.6064453125,0.9365882317035952,0.557628979143798,1.0,0.557628979143798,0.7159971811134602,0.615168359814561
15,0.6455078125,0.9448704449734481,0.5834292289988493,0.9980314960629921,0.5832573087645996,0.7363834422657952,0.5851289931233623
16,0.6767578125,0.9525498992858451,0.6057347670250897,0.9980314960629921,0.6055189382514182,0.7539033457249071,0.5571607151796343
17,0.703125,0.9564296832082035,0.6259259259259259,0.9980314960629921,0.6256703507764654,0.7693474962063733,0.5325456221362401
18,0.7373046875,0.9603857657327717,0.6545924967658473,0.9960629921259843,0.6539684859518086,0.7900078064012491,0.5051186350428907
19,0.7705078125,0.9638268326924251,0.6847090663058186,0.9960629921259843,0.6839664863203626,0.8115477145148355,0.4772878623807628
20,0.79296875,0.9674853506683758,0.7067039106145251,0.9960629921259843,0.7058747367538379,0.8267973856209149,0.45458058056101436
21,0.8173828125,0.9706860770310689,0.7322720694645442,0.9960629921259843,0.7313422335611405,0.8440366972477065,0.4304165263329196
22,0.8388671875,0.9723264969785754,0.7571214392803598,0.9940944881889764,0.7555799371783104,0.8595744680851063,0.4110479656164898
23,0.8427734375,0.9739173228346457,0.7616892911010558,0.9940944881889764,0.7601208134961283,0.8625106746370623,0.4010628482546963
24,0.85546875,0.9753593664164072,0.7777777777777778,0.9921259842519685,0.7755597933070867,0.8719723183391005,0.38442954558558995
25,0.859375,0.9766335530733077,0.782608695652174,0.9921259842519685,0.7803526724580624,0.8750000000000001,0.3771496615381693
26,0.8603515625,0.9781213758163951,0.7838258164852255,0.9921259842519685,0.7815602096625073,0.8757602085143354,0.3700850692393942
27,0.865234375,0.9787584691448453,0.7899686520376176,0.9921259842519685,0.7876546764310222,0.8795811518324607,0.3608140535543498
28,0.8662109375,0.9793726728926326,0.7912087912087912,0.9921259842519685,0.7888850507268322,0.880349344978166,0.3581149516039659
29,0.8681640625,0.9799563571995362,0.7937007874015748,0.9921259842519685,0.7913574249023498,0.8818897637795275,0.3542699943645857
30,0.8681640625,0.9805476713666607,0.7946287519747235,0.9901574803149606,0.7916904153411141,0.8816827344434707,0.34760953682166473
31,0.8681640625,0.9813335469694195,0.7946287519747235,0.9901574803149606,0.7916904153411141,0.8816827344434707,0.34369050109830823
32,0.8740234375,0.9815738875663798,0.8022328548644339,0.9901574803149606,0.7992196746984453,0.8863436123348017,0.3402849097890339
33,0.8701171875,0.9820011597387536,0.7962085308056872,0.9921259842519685,0.7938454222954062,0.8834355828220859,0.34166645765571957
34,0.87109375,0.982306354147592,0.7984126984126985,0.9901574803149606,0.7954371182117861,0.8840070298769772,0.3387044121402596
35,0.87109375,0.9826687725080876,0.7984126984126985,0.9901574803149606,0.7954371182117861,0.8840070298769772,0.33614013918327146
36,0.87109375,0.9829281877556003,0.7984126984126985,0.9901574803149606,0.7954371182117861,0.8840070298769772,0.33572273614390724
37,0.8740234375,0.9831494537020082,0.8012718600953895,0.9921259842519685,0.7988688828505439,0.8865435356200528,0.3342473625120874
38,0.8740234375,0.9832257523042178,0.8022328548644339,0.9901574803149606,0.7992196746984453,0.8863436123348017,0.3305336070782232
39,0.8759765625,0.9834050540194104,0.8048,0.9901574803149606,0.8017615526574803,0.8879082082965578,0.3279484287061223
40,0.8740234375,0.9834088689495208,0.8022328548644339,0.9901574803149606,0.7992196746984453,0.8863436123348017,0.3317316998775368
41,0.8759765625,0.9834927974119514,0.8048,0.9901574803149606,0.8017615526574803,0.8879082082965578,0.33016368447238165
42,0.87109375,0.9836453946163706,0.7974683544303798,0.9921259842519685,0.7950953260490382,0.8842105263157894,0.3334458973774872
43,0.8720703125,0.9837140633583593,0.7987321711568938,0.9921259842519685,0.796349191462745,0.8849868305531167,0.334820428030298
44,0.87109375,0.9838018067509002,0.7974683544303798,0.9921259842519685,0.7950953260490382,0.8842105263157894,0.3347048771199752
45,0.875,0.9839048098638833,0.8035143769968051,0.9901574803149606,0.8004885834240019,0.8871252204585537,0.3309056533983039
46,0.8740234375,0.9838208814014527,0.8022328548644339,0.9901574803149606,0.7992196746984453,0.8863436123348017,0.331551047448329
47,0.875,0.9837941768906793,0.8035143769968051,0.9901574803149606,0.8004885834240019,0.8871252204585537,0.33101008511994223
48,0.875,0.9839048098638833,0.8035143769968051,0.9901574803149606,0.8004885834240019,0.8871252204585537,0.3288555804429052
49,0.876953125,0.9838933650735519,0.8060897435897436,0.9901574803149606,0.8030386019205532,0.8886925795053003,0.3260119813930942
50,0.875,0.984068851858634,0.8035143769968051,0.9901574803149606,0.8004885834240019,0.8871252204585537,0.3273980569313153
51,0.8740234375,0.9840116279069768,0.8022328548644339,0.9901574803149606,0.7992196746984453,0.8863436123348017,0.32922614670451367
52,0.8759765625,0.9841070011597388,0.8048,0.9901574803149606,0.8017615526574803,0.8879082082965578,0.3268772922124299
53,0.87109375,0.984076481718855,0.7974683544303798,0.9921259842519685,0.7950953260490382,0.8842105263157894,0.33199466154155743
54,0.873046875,0.983950589025209,0.8009554140127388,0.9901574803149606,0.7979548070834797,0.8855633802816902,0.33009163766314487
55,0.875,0.9840726667887445,0.8035143769968051,0.9901574803149606,0.8004885834240019,0.8871252204585537,0.3312639675621085
56,0.8740234375,0.9841451504608436,0.8022328548644339,0.9901574803149606,0.7992196746984453,0.8863436123348017,0.328692076803236
57,0.8759765625,0.9842061893426113,0.8048,0.9901574803149606,0.8017615526574803,0.8879082082965578,0.3266929477990743
