Epoch,ACC,AUC,Precision,Recall,AUPR,F1,LOSS
1,0.53515625,0.5999885215794306,0.6415929203539823,0.26851851851851855,0.5580217679654211,0.3785900783289817,0.6905830299365334
2,0.5830078125,0.642688246097337,0.5721583652618135,0.8296296296296296,0.5645232826616527,0.6772486772486772,0.6864415493328124
3,0.5693359375,0.660805019895929,0.5532831001076426,0.9518518518518518,0.5520341684357931,0.6997957794417972,0.6847484447644092
4,0.548828125,0.6734523262932354,0.540625,0.9611111111111111,0.5401085069444445,0.692,0.6834757259348407
5,0.544921875,0.6875765228037956,0.5376782077393075,0.9777777777777777,0.5374485531228784,0.6938239159001314,0.6817541709169745
6,0.5498046875,0.706523569023569,0.5402650356778798,0.9814814814814815,0.5400257526097709,0.6969099276791585,0.678741545882076
7,0.544921875,0.731540786654423,0.5369261477045908,0.9962962962962963,0.536890657342722,0.6977950713359274,0.6773004635469988
8,0.546875,0.7603573614937251,0.538,0.9962962962962963,0.5379605324074075,0.6987012987012988,0.6742561777355149
9,0.556640625,0.7896808999081726,0.5434343434343434,0.9962962962962963,0.5433747486438458,0.7032679738562092,0.6684573514212389
10,0.56640625,0.8177685950413224,0.5489795918367347,0.9962962962962963,0.5488994590891912,0.7078947368421052,0.6616785038786475
11,0.5849609375,0.84520584634221,0.5599582898852972,0.9944444444444445,0.5597770979970456,0.7164776517678453,0.6490279337740503
12,0.6083984375,0.8619834710743803,0.574331550802139,0.9944444444444445,0.5740705074643494,0.728135593220339,0.6376684835122433
13,0.6357421875,0.8769628099173554,0.5920617420066152,0.9944444444444445,0.5917021976065785,0.7422252937111266,0.6223892555863131
14,0.6669921875,0.8900902969084786,0.6139747995418099,0.9925925925925926,0.6133330880637224,0.7586694975230008,0.604010295966873
15,0.7138671875,0.9007422711968167,0.6519065190651907,0.9814814814814815,0.6495998011195391,0.7834441980783445,0.5824720909877215
16,0.7451171875,0.9113751147842057,0.6795366795366795,0.9777777777777777,0.6761546144358644,0.8018223234624146,0.5595932348514907
17,0.7802734375,0.9207759412304867,0.713125845737483,0.975925925925926,0.7086533138030622,0.8240813135261923,0.5321172097465023
18,0.818359375,0.9297865013774105,0.7587719298245614,0.9611111111111111,0.7497719450536063,0.8480392156862746,0.5018823821774276
19,0.84375,0.9383914906642179,0.7923076923076923,0.9537037037037037,0.7800408431267806,0.865546218487395,0.4734823539474746
20,0.8623046875,0.9467439546985001,0.8233387358184765,0.9407407407407408,0.8057982922144187,0.878133102852204,0.4487727608593559
21,0.87890625,0.9542317110498927,0.8501683501683501,0.9351851851851852,0.8292445334907719,0.8906525573192239,0.4222213310022198
22,0.900390625,0.9613330272421182,0.8869257950530035,0.9296296296296296,0.8616218733640884,0.9077757685352621,0.39549894403762664
23,0.9072265625,0.9678642485460668,0.8896672504378283,0.9407407407407408,0.8681962281896608,0.9144914491449145,0.37265309102303945
24,0.9189453125,0.9735728497092134,0.9087656529516994,0.9407407407407408,0.8861628735175247,0.924476797088262,0.3510317475283955
25,0.9267578125,0.978099173553719,0.918918918918919,0.9444444444444444,0.8971647428678678,0.9315068493150684,0.3278993800640819
26,0.9384765625,0.9822007958371595,0.9344262295081968,0.95,0.9140721055327868,0.9421487603305784,0.30563807913222263
27,0.943359375,0.9855104071013161,0.9413919413919414,0.9518518518518518,0.9214562877323293,0.9465930018416205,0.2840289152745754
28,0.9501953125,0.9885254055708601,0.9486238532110092,0.9574074074074074,0.9306804414075772,0.952995391705069,0.26184760554087916
29,0.95703125,0.9908861340679522,0.9542124542124543,0.9648148148148148,0.939192999804979,0.9594843462246776,0.2412123069707377
30,0.9638671875,0.9927609427609427,0.9631675874769797,0.9685185185185186,0.94944720740826,0.9658356417359188,0.22440914396327116
31,0.9697265625,0.9944482705846343,0.9721706864564007,0.9703703703703703,0.9589906290799147,0.9712696941612603,0.21105706381797518
32,0.9697265625,0.9958103764921947,0.9704251386321626,0.9722222222222222,0.9581173222812692,0.971322849213691,0.1943154411122805
33,0.9736328125,0.996812825221916,0.9723756906077348,0.9777777777777777,0.9624860919275628,0.9750692520775623,0.1825318616537288
34,0.9794921875,0.9977808386899296,0.9796672828096118,0.9814814814814815,0.9712909210909153,0.9805735430157262,0.16837172246152932
35,0.9853515625,0.9984695439240894,0.9834254143646409,0.9888888888888889,0.9783578403161449,0.9861495844875346,0.15601762333631086
36,0.9892578125,0.9989057239057239,0.9853211009174312,0.9944444444444445,0.9827767823012232,0.9898617511520738,0.14481608880851127
37,0.990234375,0.9992845117845118,0.9871323529411765,0.9944444444444445,0.9845779718137255,0.9907749077490774,0.13358526330864606
38,0.990234375,0.9995446893174166,0.9853479853479854,0.9962962962962963,0.9836516733652151,0.9907918968692448,0.12379105185436856
39,0.9931640625,0.9997551270278543,0.990791896869245,0.9962962962962963,0.9890754222512108,0.9935364727608496,0.11617009840176706
40,0.9931640625,0.9998775635139272,0.990791896869245,0.9962962962962963,0.9890754222512108,0.9935364727608496,0.10901711830979366
41,0.994140625,0.9999464340373432,0.992619926199262,0.9962962962962963,0.9908966811022277,0.9944547134935305,0.09818231545000344
42,0.99609375,0.9999808692990512,0.9944649446494465,0.9981481481481481,0.9935999054000956,0.9963031423290203,0.0918129253797133
43,0.9990234375,1.0,1.0,0.9981481481481481,0.9991247106481481,0.9990732159406859,0.08458147418593853
44,1.0,1.0,1.0,1.0,1.0,1.0,0.07826732993157748
45,1.0,1.0,1.0,1.0,1.0,1.0,0.07661831057123436
46,1.0,1.0,1.0,1.0,1.0,1.0,0.07329220726364838
47,1.0,1.0,1.0,1.0,1.0,1.0,0.06998806573380989
48,1.0,1.0,1.0,1.0,1.0,1.0,0.06825898537067587
49,1.0,1.0,1.0,1.0,1.0,1.0,0.06546284031173855
50,1.0,1.0,1.0,1.0,1.0,1.0,0.06279729865866557
51,1.0,1.0,1.0,1.0,1.0,1.0,0.06185496063199025
52,1.0,1.0,1.0,1.0,1.0,1.0,0.05981451690513495
53,1.0,1.0,1.0,1.0,1.0,1.0,0.057618088976823856
54,1.0,1.0,1.0,1.0,1.0,1.0,0.06011376310016203
55,1.0,1.0,1.0,1.0,1.0,1.0,0.06085363109309583
56,1.0,1.0,1.0,1.0,1.0,1.0,0.06130226773234426
57,1.0,1.0,1.0,1.0,1.0,1.0,0.06150747764513653
58,1.0,1.0,1.0,1.0,1.0,1.0,0.06069331907292508
59,1.0,1.0,1.0,1.0,1.0,1.0,0.05976627922905209
60,1.0,1.0,1.0,1.0,1.0,1.0,0.06002020707774136
61,1.0,1.0,1.0,1.0,1.0,1.0,0.05963256848508536
62,1.0,1.0,1.0,1.0,1.0,1.0,0.06026207495665403
63,1.0,1.0,1.0,1.0,1.0,1.0,0.06045542195465714
64,1.0,1.0,1.0,1.0,1.0,1.0,0.05852900258787486
65,1.0,1.0,1.0,1.0,1.0,1.0,0.05852956034664203
66,1.0,1.0,1.0,1.0,1.0,1.0,0.05834432136248324
67,1.0,1.0,1.0,1.0,1.0,1.0,0.058826527471183
68,1.0,1.0,1.0,1.0,1.0,1.0,0.0593525980357299
69,1.0,1.0,1.0,1.0,1.0,1.0,0.05888226254455731
70,1.0,1.0,1.0,1.0,1.0,1.0,0.06015622332438397
71,1.0,1.0,1.0,1.0,1.0,1.0,0.06096053920441591
72,1.0,1.0,1.0,1.0,1.0,1.0,0.05851635395606536
73,1.0,1.0,1.0,1.0,1.0,1.0,0.05593177656191983
74,1.0,1.0,1.0,1.0,1.0,1.0,0.0556891030580573
75,1.0,1.0,1.0,1.0,1.0,1.0,0.056790823952496794
76,1.0,1.0,1.0,1.0,1.0,1.0,0.05654091815586071
77,1.0,1.0,1.0,1.0,1.0,1.0,0.05644646852624646
78,1.0,1.0,1.0,1.0,1.0,1.0,0.05552807929120718
79,1.0,1.0,1.0,1.0,1.0,1.0,0.05696176604919856
80,1.0,1.0,1.0,1.0,1.0,1.0,0.05664608766232959
81,1.0,1.0,1.0,1.0,1.0,1.0,0.05937740865738306
82,1.0,1.0,1.0,1.0,1.0,1.0,0.06025482794234449
83,1.0,1.0,1.0,1.0,1.0,1.0,0.05830830161494305
84,1.0,1.0,1.0,1.0,1.0,1.0,0.060639092324436206
85,1.0,1.0,1.0,1.0,1.0,1.0,0.05908551739480572
86,1.0,1.0,1.0,1.0,1.0,1.0,0.059208280886650755
87,1.0,1.0,1.0,1.0,1.0,1.0,0.058988131210071515
88,1.0,1.0,1.0,1.0,1.0,1.0,0.05830138563624132
89,1.0,1.0,1.0,1.0,1.0,1.0,0.057328701271444515
90,1.0,1.0,1.0,1.0,1.0,1.0,0.05770496548052506
91,1.0,1.0,1.0,1.0,1.0,1.0,0.05822026384112178
92,1.0,1.0,1.0,1.0,1.0,1.0,0.05720823235787975
93,1.0,1.0,1.0,1.0,1.0,1.0,0.05626544809047118
94,1.0,1.0,1.0,1.0,1.0,1.0,0.058106993211822555
95,1.0,1.0,1.0,1.0,1.0,1.0,0.056394423888832534
96,1.0,1.0,1.0,1.0,1.0,1.0,0.05675058609426742
97,1.0,1.0,1.0,1.0,1.0,1.0,0.05642003352681968
98,1.0,1.0,1.0,1.0,1.0,1.0,0.05495304755572761
99,1.0,1.0,1.0,1.0,1.0,1.0,0.05549525358628671
100,1.0,1.0,1.0,1.0,1.0,1.0,0.055399118157538396
