ACC,AUC,Precision,Recall,AUPR,F1,LOSS
0.9657675438596491,0.9964386426592797,0.9941830704081158,0.9370175438596491,0.9630582068508328,0.9647542279121227,0.11080172376883096
0.9712938596491228,0.9967396016081871,0.9936601277162678,0.948640350877193,0.9683059167708402,0.9706284919334934,0.09638295364317488
0.9729605263157894,0.9970061432363803,0.9941346286028502,0.9515350877192983,0.9701864371727559,0.9723685095130314,0.09204963749587095
0.9749561403508772,0.9972502443059403,0.9944748858447489,0.955219298245614,0.9723319534567011,0.9744519015659955,0.08670644816756656
0.9722587719298246,0.9974067886272701,0.9953535446473755,0.9489473684210527,0.9700644426311673,0.9715966499764241,0.09116713649605038
0.9743859649122807,0.9975837488457988,0.9956011730205279,0.9529824561403509,0.9722992231311416,0.9738257439942632,0.08583475263487535
0.9756798245614036,0.9977329245537089,0.9956583337141812,0.9555263157894737,0.973614581504261,0.9751796065441686,0.08046988854172492
0.9796491228070175,0.997878216374269,0.9948864150601865,0.9642543859649123,0.9771963962762369,0.9793309278809746,0.07143500107201634
0.9784429824561404,0.9980783664204371,0.9963598307321291,0.9603947368421053,0.9767013690149751,0.9780467650802868,0.07523449454130554
0.9814254385964912,0.998186356378886,0.9959784917084632,0.9667543859649123,0.9794893822034187,0.9811488727159422,0.06648113089196972
0.9845175438596491,0.998341728224069,0.9956923629184241,0.9732456140350877,0.9824304181210453,0.9843410371290422,0.05879982736323431
0.9774342105263157,0.9984123653431825,0.9974409358863044,0.9573245614035087,0.9762124257715072,0.976971107580064,0.07366895042229117
0.9786842105263158,0.9985558989304402,0.9977652102526681,0.9595175438596492,0.977614451960422,0.9782676742834145,0.07078328884144675
0.9812061403508772,0.9986620392813174,0.9976865502381492,0.9646491228070175,0.9800928941200813,0.9808897312966885,0.06595186973114196
0.9855043859649123,0.9987707198368729,0.9971257915300669,0.9738157894736842,0.9841089451465823,0.9853329487207935,0.05403764220923206
0.983530701754386,0.998805540166205,0.997967387867564,0.9690350877192982,0.9825478713835947,0.983288457687087,0.05933711469686067
0.9871271929824561,0.9989588969682979,0.997491601343785,0.9767105263157895,0.9859052837861733,0.9869916897506925,0.0504159903284004
0.9887280701754386,0.9990180382425361,0.997588639814236,0.9798245614035088,0.9875495707653523,0.9886268088684339,0.04543627700238415
0.989188596491228,0.9990934768390275,0.9978129881722829,0.9805263157894737,0.9881187352447174,0.9890941267558897,0.04328433540004833
0.9895394736842106,0.9991267505386274,0.9977257525083612,0.9813157894736843,0.9884261397641261,0.9894527363184079,0.041777054737516056
0.9892324561403508,0.9991920523622653,0.9981244138793373,0.9803070175438596,0.9883148585358363,0.9891354855840506,0.04248079856486456
0.9903508771929824,0.9992673159048938,0.9981286758153627,0.9825438596491228,0.9894332717375331,0.9902749535850058,0.03842080993977888
0.9906359649122807,0.9992895390889504,0.9981741260298375,0.9830701754385965,0.9897401254751219,0.9905645784996133,0.037105555340559364
0.9885745614035087,0.9993617074484458,0.9988803797751803,0.9782456140350877,0.988027543443229,0.9884553169802123,0.04232891613894536
0.9898464912280702,0.9993723915050784,0.9987496092528916,0.9809210526315789,0.9892339917079351,0.9897550505609276,0.03844719554750778
0.9919078947368422,0.9994286184210526,0.9985774616581462,0.985219298245614,0.9912081368959184,0.9918534054531405,0.033291465297967844
0.993421052631579,0.9994622172206833,0.99791980171727,0.9889035087719298,0.9923946390052318,0.9933911970745031,0.027962490316971077
0.9924780701754385,0.9995038511849799,0.9987119697979125,0.9862280701754386,0.991843743547187,0.9924307624406928,0.03224634833876687
0.9927412280701754,0.9995206082640812,0.998889826368844,0.986578947368421,0.9921941997517885,0.992696220128423,0.03044249688969821
0.9944736842105263,0.9995601839027393,0.9986289252543122,0.9903070175438596,0.9937957238296982,0.9944505615503193,0.024855066510042472
0.9935526315789474,0.9995554487919359,0.9988916474552225,0.9882017543859649,0.9930056012637553,0.9935179469088985,0.02756153391245007
0.993421052631579,0.9995979859187442,0.9988913525498891,0.9879385964912281,0.9928740226397479,0.9933847850055126,0.028060313076551355
0.9937280701754386,0.9996175150046168,0.999068983862387,0.9883771929824562,0.9932684013745128,0.9936943293059354,0.02669756453808779
0.9951535087719299,0.9996504155124654,0.9989834254143647,0.9913157894736843,0.9946501482989243,0.995134837644469,0.02290926585396958
0.995328947368421,0.9996557229147429,0.9989837847390978,0.9916666666666667,0.9948255865329386,0.995311777782669,0.022341400548566048
0.9956140350877193,0.999672741612804,0.9990284402049108,0.9921929824561404,0.9951325164173461,0.9955989789631194,0.02027913382446665
0.9958771929824561,0.9996961122653124,0.9992493155524155,0.9925,0.9955049456857723,0.9958632222857897,0.01995054453423986
0.9955482456140351,0.9997094856109573,0.9992047011001635,0.9918859649122806,0.9951541366394823,0.9955318821121211,0.019989438762037154
0.996469298245614,0.9997298611111112,0.9989861141723606,0.9939473684210526,0.9959659350602648,0.9964603715510608,0.017125354199935765
0.9961842105263158,0.999727372845491,0.9992497793468668,0.9931140350877193,0.9958119628838205,0.9961724593048835,0.017642971343489
0.9959429824561403,0.9997269313634966,0.9992935046584537,0.9925877192982456,0.9955926010493625,0.9959293242678285,0.018188459901264234
0.9958771929824561,0.9997636176515852,0.9994698710019438,0.992280701754386,0.9956143141029815,0.9958623118232239,0.019675593724701016
0.9968421052631579,0.999762392274546,0.999426858301737,0.9942543859649123,0.996557344335179,0.9968339123169606,0.015802928273090704
0.9970394736842105,0.9997704755309327,0.999383069669061,0.9946929824561404,0.9967328349572208,0.9970325104961203,0.01514600334466913
0.9971271929824561,0.9997876712065251,0.9993831783936203,0.9948684210526316,0.9968205541887056,0.997120689276216,0.01451308620998405
0.9974561403508772,0.9997993959679903,0.9993835857696372,0.9955263157894737,0.9971495013069835,0.997451221655827,0.013957717451157167
0.9974780701754385,0.9998001115727916,0.99933964340744,0.9956140350877193,0.9971495572521443,0.9974733604306272,0.013093799619722025
0.9969956140350877,0.9998136772853187,0.9995150980824333,0.9944736842105263,0.99675461990882,0.9969880180279214,0.014058943150461379
0.9980263157894737,0.999828733841182,0.9994721562417525,0.996578947368421,0.9977634357072411,0.9980234550006588,0.011611767654624265
0.9968421052631579,0.9998241805170821,0.9995590051155406,0.9941228070175439,0.9966230004363528,0.9968334945905533,0.01505362353831164
0.9976535087719298,0.9998398372576177,0.9994717612360787,0.9958333333333333,0.9973906288975951,0.9976492299580377,0.011849689338631467
0.9982017543859649,0.999847428054786,0.9994723419224343,0.9969298245614036,0.9979388742060058,0.99819946423082,0.010278714337103322
0.9975877192982456,0.9998451234995384,0.9996916842847076,0.9954824561403509,0.9974343051846495,0.9975826300984528,0.012505813258699563
0.9981359649122807,0.9998565962603878,0.9995601495491533,0.9967105263157895,0.997916859583531,0.9981333040518283,0.01069775317593635
0.9985745614035088,0.9998547341489689,0.9995166322450235,0.9976315789473684,0.9983335665370748,0.998573215971201,0.00903452409980737
0.9977412280701754,0.9998642620806403,0.9996917793139888,0.9957894736842106,0.9975878139274036,0.997736810880886,0.011591979966183875
0.9983114035087719,0.9998559287473071,0.9996921317676035,0.9969298245614036,0.9981579892577908,0.9983090673518239,0.009584034945182155
0.9985087719298246,0.9998644275161589,0.9995604781997187,0.9974561403508772,0.9982896664569298,0.9985072005619949,0.008605020518696525
0.9983771929824561,0.99986111303478,0.9996482279482896,0.9971052631578947,0.998201877814755,0.9983751262570815,0.00945369149836009
0.9985745614035088,0.9998713661895968,0.9996922941667765,0.9974561403508772,0.998421147102668,0.9985729653779446,0.008634177690942204
0.9979824561403509,0.999882690827947,0.9998239126606797,0.996140350877193,0.997894767734621,0.9979787327533176,0.01075658850418557
0.9991228070175439,0.9998799957679286,0.9996926319487135,0.9985526315789474,0.9989693926129983,0.9991223065783122,0.007290750419158844
0.9985964912280701,0.9998746710526316,0.9998680854806086,0.9973245614035088,0.9985307191115596,0.9985947037899082,0.008987850540255303
0.9989035087719298,0.9998848241766698,0.999780316344464,0.9980263157894737,0.9987939078253629,0.9989025460930641,0.0076314721729636
0.9989692982456141,0.999894213604186,0.9998242607969773,0.9981140350877193,0.9988816097788076,0.9989684159697987,0.007820207433409483
0.9989692982456141,0.9998993421052632,0.9998242607969773,0.9981140350877193,0.9988816097788076,0.9989684159697987,0.007663927338294902
0.9990570175438597,0.9998931882887042,0.9998242916758181,0.9982894736842105,0.9989693290716357,0.9990562932075057,0.006941916309514087
0.99875,0.9998989554478303,0.9999120763177561,0.9975877192982456,0.9987061480634809,0.9987485454585373,0.008530152131749211
0.9991447368421053,0.9999104974607572,0.9998243225438096,0.9984649122807018,0.9990570483644661,0.9991441550176655,0.0068941079547272365
