Epoch,ACC,AUC,AUPR,F1,LOSS,recall_1,recall_5,recall_10,recall_25,recall_50
69,1.0,1.0,1.0,1.0,0.010199633841807554,1.0,1.0,1.0,1.0,1.0
70,1.0,1.0,1.0,1.0,0.010645312708788879,1.0,1.0,1.0,1.0,1.0
71,1.0,1.0,1.0,1.0,0.010630899029365537,1.0,1.0,1.0,1.0,1.0
72,1.0,1.0,1.0,1.0,0.01051735897249273,1.0,1.0,1.0,1.0,1.0
73,1.0,1.0,1.0,1.0,0.010770173748369416,1.0,1.0,1.0,1.0,1.0
74,1.0,1.0,1.0,1.0,0.010584869177932887,1.0,1.0,1.0,1.0,1.0
75,1.0,1.0,1.0,1.0,0.01069041371874846,1.0,1.0,1.0,1.0,1.0
76,1.0,1.0,1.0,1.0,0.010668249305808786,1.0,1.0,1.0,1.0,1.0
77,1.0,1.0,1.0,1.0,0.010375635714808595,1.0,1.0,1.0,1.0,1.0
78,1.0,1.0,1.0,1.0,0.010937182797079004,1.0,1.0,1.0,1.0,1.0
79,1.0,1.0,1.0,1.0,0.010969668954999179,1.0,1.0,1.0,1.0,1.0
80,1.0,1.0,1.0,1.0,0.010406338802681603,1.0,1.0,1.0,1.0,1.0
81,1.0,1.0,1.0,1.0,0.010434506199999305,1.0,1.0,1.0,1.0,1.0
82,1.0,1.0,1.0,1.0,0.010365318461822426,1.0,1.0,1.0,1.0,1.0
83,1.0,1.0,1.0,1.0,0.010374753332257569,1.0,1.0,1.0,1.0,1.0
84,1.0,1.0,1.0,1.0,0.009754536677064607,1.0,1.0,1.0,1.0,1.0
85,1.0,1.0,1.0,1.0,0.00988953051489716,1.0,1.0,1.0,1.0,1.0
86,1.0,1.0,1.0,1.0,0.010247160533708666,1.0,1.0,1.0,1.0,1.0
87,1.0,1.0,1.0,1.0,0.010389961813416448,1.0,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,0.010411877479214127,1.0,1.0,1.0,1.0,1.0
89,1.0,1.0,1.0,1.0,0.01030061196263432,1.0,1.0,1.0,1.0,1.0
90,1.0,1.0,1.0,1.0,0.01055832674796875,1.0,1.0,1.0,1.0,1.0
91,1.0,1.0,1.0,1.0,0.010986801770513921,1.0,1.0,1.0,1.0,1.0
92,1.0,1.0,1.0,1.0,0.011301716787102123,1.0,1.0,1.0,1.0,1.0
93,1.0,1.0,1.0,1.0,0.010931203280506452,1.0,1.0,1.0,1.0,1.0
94,1.0,1.0,1.0,1.0,0.01071349852225012,1.0,1.0,1.0,1.0,1.0
95,1.0,1.0,1.0,1.0,0.010460670561542429,1.0,1.0,1.0,1.0,1.0
96,1.0,1.0,1.0,1.0,0.010951831412512547,1.0,1.0,1.0,1.0,1.0
97,1.0,1.0,1.0,1.0,0.010790983454626257,1.0,1.0,1.0,1.0,1.0
98,1.0,1.0,1.0,1.0,0.01020147356587131,1.0,1.0,1.0,1.0,1.0
99,1.0,1.0,1.0,1.0,0.010251302798906181,1.0,1.0,1.0,1.0,1.0
100,1.0,1.0,1.0,1.0,0.010359835665212813,1.0,1.0,1.0,1.0,1.0
