Epoch,ACC,AUC,Precision,Recall,AUPR,F1,LOSS
24,0.9658203125,0.9980200512726607,0.9355432780847146,1.0,0.9355432780847146,0.966698382492864,0.23452845968267866
25,0.9736328125,0.9985808459989014,0.9495327102803738,1.0,0.9495327102803738,0.9741131351869607,0.21479328877421722
26,0.9775390625,0.9990348226820485,0.9566854990583804,1.0,0.9566854990583804,0.9778633301251203,0.19537960658408338
27,0.984375,0.9993590917414392,0.9694656488549618,1.0,0.9694656488549618,0.9844961240310077,0.17595357233676623
28,0.9873046875,0.9995689128975158,0.9750479846449136,1.0,0.9750479846449136,0.9873663751214772,0.1626827474167385
29,0.9873046875,0.9997100653116036,0.9750479846449136,1.0,0.9750479846449136,0.9873663751214772,0.1544543685847657
30,0.986328125,0.9998359580052494,0.9731800766283525,1.0,0.9731800766283525,0.9864077669902913,0.1547972585321986
31,0.9892578125,0.999896996887017,0.9788053949903661,1.0,0.9788053949903661,0.9892891918208374,0.14972842807901543
32,0.98828125,0.9999275163279009,0.9769230769230769,1.0,0.9769230769230769,0.9883268482490272,0.1486565887935285
33,0.98828125,0.9999656656290057,0.9769230769230769,1.0,0.9769230769230769,0.9883268482490272,0.14846798467624467
34,0.9892578125,0.9999694805591162,0.9788053949903661,1.0,0.9788053949903661,0.9892891918208374,0.1492990346773695
35,0.9892578125,0.9999732954892266,0.9788053949903661,1.0,0.9788053949903661,0.9892891918208374,0.14810075117839006
36,0.990234375,0.9999732954892266,0.9806949806949807,1.0,0.9806949806949807,0.9902534113060429,0.14632756079890896
37,0.990234375,0.9999771104193371,0.9806949806949807,1.0,0.9806949806949807,0.9902534113060429,0.1464259519952975
38,0.9921875,0.9999771104193371,0.9844961240310077,1.0,0.9844961240310077,0.9921875,0.14167090574301255
39,0.9931640625,0.9999847402795581,0.9864077669902913,1.0,0.9864077669902913,0.9931573802541545,0.13768738840099104
40,0.994140625,0.9999847402795581,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.1357006525313409
41,0.9931640625,0.9999847402795581,0.9864077669902913,1.0,0.9864077669902913,0.9931573802541545,0.13780164198942657
42,0.994140625,0.999992370139779,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.13330086777114047
43,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12879409347988258
44,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12511936969031012
45,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.12931977490370627
46,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12432696154519363
47,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12087464651813207
48,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11691661116856267
49,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11940630312847134
50,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12437743246118771
51,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12129130729408644
52,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12377831279445672
53,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.1258754959953876
54,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.1241294288820427
